date,consumo,weather_code,temperature_2m_mean,temperature_2m_max,temperature_2m_min,daylight_duration,precipitation_sum,wind_speed_10m_max
2024-03-07 00:00:00+01:00,10724.67,3.0,17.40542,23.2325,12.2825,42424.594,0.0,31.682047
2024-03-08 00:00:00+01:00,9427.96,2.0,16.830416,21.6325,12.882501,42521.195,0.0,28.948118
2024-03-09 00:00:00+01:00,10980.22,51.0,16.699165,21.4825,11.5325,42617.66,0.4,27.0
2024-03-10 00:00:00+01:00,12941.11,3.0,18.292915,23.1325,13.2325,42713.92,0.0,24.858253
2024-04-15 00:00:00+01:00,8938.93,2.0,25.899168,35.0325,17.432499,46153.11,0.0,23.110205
2024-04-16 00:00:00+01:00,8547.88,1.0,22.301249,30.2825,15.2825,46244.43,0.0,25.812277
2024-04-17 00:00:00+01:00,9009.66,3.0,21.995,31.3825,16.582499,46335.055,0.0,28.71437
2024-04-18 00:00:00+01:00,8802.21,3.0,21.484583,30.082499,14.5325,46424.92,0.0,24.387178
2024-04-19 00:00:00+01:00,8507.460000000001,3.0,20.567915,25.8825,15.6825,46513.953,0.0,27.691935
2024-04-20 00:00:00+01:00,8245.16,3.0,20.053333,25.7825,15.2325,46602.074,0.0,33.24498
2024-04-21 00:00:00+01:00,9093.91,3.0,19.888748,25.1325,15.2825,46689.21,0.0,31.427404
2024-04-22 00:00:00+01:00,8226.12,3.0,20.199167,26.2825,15.7825,46775.383,0.0,29.627363
2024-04-23 00:00:00+01:00,8977.62,3.0,20.484585,25.7325,16.2825,46861.227,0.0,28.576382
2024-04-24 00:00:00+01:00,7351.35,3.0,22.034584,29.182499,16.682499,46946.805,0.0,29.888672
2024-04-25 00:00:00+01:00,9890.08,3.0,20.847084,27.6325,15.5325,47032.062,0.0,30.589407
2024-04-26 00:00:00+01:00,8690.05,3.0,19.792917,26.0325,15.4825,47116.93,0.0,29.539747
2024-04-27 00:00:00+01:00,8430.43,3.0,19.236666,23.8825,14.5325,47201.336,0.0,27.288855
2024-04-28 00:00:00+01:00,9362.74,3.0,19.238749,24.2825,15.0325,47285.22,0.0,34.606842
2024-04-29 00:00:00+01:00,8825.91,1.0,18.622084,23.432499,14.382501,47368.504,0.0,35.010807
2024-04-30 00:00:00+01:00,9165.23,1.0,18.886667,24.0325,14.6825,47451.12,0.0,34.608715
2024-05-01 00:00:00+01:00,9418.88,2.0,19.655416,25.582499,14.9825,47533.0,0.0,32.90999
2024-05-02 00:00:00+01:00,7408.62,3.0,19.959585,25.832499,15.4325,47614.062,0.0,35.230373
2024-05-03 00:00:00+01:00,9904.72,1.0,20.236668,28.6325,14.4325,47694.242,0.0,30.652895
2024-05-04 00:00:00+01:00,9527.5,3.0,20.58042,29.3825,15.2825,47773.457,0.0,33.24498
2024-05-05 00:00:00+01:00,9495.73,3.0,20.615835,29.2325,14.632501,47851.63,0.0,34.145008
2024-05-06 00:00:00+01:00,10240.36,3.0,21.097086,28.0325,16.182499,47928.684,0.0,35.261623
2024-05-07 00:00:00+01:00,9865.74,3.0,22.322088,31.2825,16.7325,48004.535,0.0,29.088802
2024-05-08 00:00:00+01:00,11238.84,3.0,22.842916,35.0325,15.8325,48079.105,0.0,28.551426
2024-05-09 00:00:00+01:00,12346.56,3.0,22.209581,29.7325,16.2825,48152.316,0.0,30.45566
2024-05-10 00:00:00+01:00,10827.98,3.0,21.72625,28.0325,17.7825,48224.08,0.0,32.2034
2024-05-11 00:00:00+01:00,10479.84,3.0,21.461664,26.182499,18.332499,48294.312,0.0,34.10133
2024-05-12 00:00:00+01:00,8990.07,3.0,20.784582,25.182499,17.432499,48363.01,0.0,33.75756
2024-05-13 00:00:00+01:00,9904.9,51.0,21.005419,25.582499,18.182499,48430.734,0.5,33.55733
2024-05-14 00:00:00+01:00,10379.63,51.0,21.003332,25.682499,18.182499,48497.54,0.2,37.99322
2024-05-15 00:00:00+01:00,10610.94,3.0,20.3825,24.082499,17.932499,48563.363,0.0,32.24161
2024-05-16 00:00:00+01:00,11573.16,3.0,20.009583,24.332499,17.0325,48628.145,0.0,32.47192
2024-05-17 00:00:00+01:00,10536.8,51.0,20.82625,25.2825,17.8825,48691.82,0.2,28.001427
2024-05-18 00:00:00+01:00,13646.17,3.0,20.565832,26.082499,16.4825,48754.324,0.0,29.723444
2024-05-19 00:00:00+01:00,11513.97,1.0,20.165833,25.682499,14.9325,48815.594,0.0,29.070974
2024-05-20 00:00:00+01:00,10145.14,1.0,19.697084,24.7825,14.7325,48875.555,0.0,33.481937
2024-05-21 00:00:00+01:00,10216.99,3.0,19.93667,24.9825,15.2325,48934.15,0.0,34.07091
2024-05-22 00:00:00+01:00,9828.04,3.0,19.959581,24.6325,16.1325,48991.305,0.0,32.431984
2024-05-23 00:00:00+01:00,9132.78,3.0,20.403332,25.182499,16.8825,49046.96,0.0,31.353085
2024-05-24 00:00:00+01:00,87.81,3.0,20.067919,24.682499,16.0325,49101.04,0.0,30.259275
